"","YR_1_1","YR_1_2","YR_1_3","YR_3_2","YR_3_3","YR_3_4","YR_1_4","YR_1_5","YR_1_6","YR_2_6","YR_2_7","YR_2_8","YR_1_17","YR_2_1","YR_2_2","YR_2_3","YR_2_4","YR_2_5","YR_3_8","YR_3_9","YR_3_10","YR_3_11","YR_1_10","YR_1_11","YR_1_12","YR_1_13","YR_3_12","YR_3_13","YR_3_14","YR_3_15","YR_3_16"
"ASV_2129",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,36,66,49,61
"ASV_2130",3,0,0,55,0,0,7,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0
"ASV_2132",0,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,84,54,63,49,0
"ASV_2133",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,17,0,15,0,162,0,0,0,0,0
"ASV_2134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,71,77,88,0,0
"ASV_2135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,74,72,41,93,0
"ASV_2136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,72,93,53,70,0
"ASV_2137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,97,67,61,0
"ASV_2138",12,17,0,0,0,0,13,0,19,0,0,0,0,10,0,10,0,15,17,0,13,0,0,0,0,24,13,0,0,27,38
"ASV_2139",0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,57,78,0,0,0,0,21,28,0,0,0,0,0
"ASV_2140",0,0,0,0,0,0,27,0,54,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0
"ASV_2141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,67,76,46,53,34
"ASV_2143",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,18,0,24,48,0,0,0,0,0
"ASV_2144",0,6,0,9,72,0,8,9,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0
"ASV_2146",0,0,35,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,142,30,0,0,0,0,0,0,0
"ASV_2147",0,0,10,0,56,0,0,13,0,0,0,0,0,30,0,0,0,0,0,0,0,17,66,11,0,0,0,0,0,0,0
"ASV_2151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,98,42,89,0
"ASV_2152",0,0,0,0,38,0,0,0,0,60,0,0,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,41,51,56,74
"ASV_2156",0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,26,95,24,0,0,21,0,0,0,0,0,0,0
"ASV_2157",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,56,49,40,52,48
"ASV_2158",0,0,0,0,0,0,0,0,0,0,0,0,38,0,30,0,0,0,0,47,0,45,0,0,0,0,0,0,0,0,0
"ASV_2159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,57,54,111
"ASV_2161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,55,59,77
"ASV_2162",12,11,25,0,0,0,15,0,31,0,0,37,0,27,0,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0
"ASV_2163",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,80,25,76,0
"ASV_2164",0,20,0,0,0,26,23,0,0,145,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
"ASV_2167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,46,83,44,54,46
"ASV_2168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,63,81,53,0,0
"ASV_2169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,52,38,56,79
"ASV_2170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,86,47,69,38
"ASV_2171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,73,56,53,44,50
"ASV_2175",8,0,4,88,0,7,0,9,0,0,0,0,0,20,0,0,0,0,0,0,0,44,13,9,0,0,0,0,0,0,0
"ASV_2178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,49,0,0,0,0,0,0,25,99,39,27,0
"ASV_2181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,13,58,0,0,45,29,43,17,0,38
"ASV_2182",0,0,0,0,0,0,0,56,22,0,0,0,62,0,0,0,0,0,25,0,0,12,0,0,0,0,0,0,0,0,0
"ASV_2183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,3,48,25,44,75
"ASV_2184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,136,30,48,0
"ASV_2185",14,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,26,14,0,0,0,0,0,0,0
"ASV_2186",5,6,2,0,62,18,7,0,6,0,0,0,39,0,0,0,0,0,4,1,1,0,0,9,0,6,0,1,6,15,37
"ASV_2187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,56,72,47,60,42
"ASV_2190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,26,49,50,95
"ASV_2191",0,0,0,11,200,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0
"ASV_2192",0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,98,53,47,0
"ASV_2195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,92,23,58,0
"ASV_2196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,92,37,49,0
"ASV_2197",0,0,0,0,0,0,11,0,25,0,0,42,0,0,0,0,0,0,0,26,0,0,20,0,14,0,0,0,0,90,0
"ASV_2198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,61,71,46,47,42
"ASV_2199",0,0,8,0,0,0,0,0,0,0,0,0,0,0,25,13,0,0,0,0,0,0,0,0,0,0,69,0,40,26,73
"ASV_2203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,87,41,51,0,77
"ASV_2204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,54,61,72,65
"ASV_2205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,107,43,0,116
"ASV_2206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,0,0,16,42,35,18,30,87
"ASV_2207",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,58,0,15,0,66,0,0,0,0,0,0,0
"ASV_2208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,6,62,63,57,43,33
"ASV_2210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,105,48,53,0
"ASV_2211",0,0,0,0,40,0,0,0,18,27,0,0,30,0,0,0,0,0,16,19,0,0,0,0,11,10,0,0,0,0,0
"ASV_2214",0,6,20,0,0,0,0,0,28,0,0,0,0,0,15,16,30,0,0,61,13,0,0,0,0,0,0,0,0,0,0
"ASV_2217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,104,35,46,32
"ASV_2219",0,14,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,26,68,20,0,0,0,0,0,0,0,0,0,0
"ASV_2220",42,0,0,0,0,0,0,8,42,0,0,0,0,0,0,0,0,0,0,37,0,50,0,0,0,0,0,0,0,0,0
"ASV_2221",0,0,0,0,29,7,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,13,0,6,4,56,0,31,0,46
"ASV_2222",0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,14,0,0,36,42,19,0,12,0,0,0,0,0,0,0,0
"ASV_2223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,93,71,62,36,0
"ASV_2224",0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37,63,39,61,40
"ASV_2225",19,0,7,15,17,0,0,28,27,0,0,0,0,0,0,11,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
"ASV_2226",13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,0,0,0,25,11,0,0,0,0,0,0,0,0
"ASV_2227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,70,24,11,9,0,0,13,0,24,0,0,0
"ASV_2228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,103,47,71,0
"ASV_2229",0,0,28,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,69,17,0,10,28,0,0,26,0,0,0,0
"ASV_2230",0,0,24,0,69,0,22,0,16,0,0,0,0,0,0,0,37,0,0,71,0,0,0,13,0,0,0,0,0,0,0
"ASV_2231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,8,31,0,45,0,177,0
"ASV_2232",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,56,45,48,52
"ASV_2234",0,0,0,0,0,0,0,35,0,42,0,69,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2235",0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,31,50,99
"ASV_2236",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,103,50,60,0
"ASV_2237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,77,50,60,27
"ASV_2238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,97,79,59,0
"ASV_2239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,39,45,62
"ASV_2241",0,6,0,0,85,0,63,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0
"ASV_2242",0,0,0,0,0,0,10,0,0,0,0,0,0,0,61,0,0,0,0,77,34,0,0,7,0,0,0,0,0,0,0
"ASV_2243",0,0,0,0,0,0,0,0,46,0,0,46,0,0,0,0,0,0,0,22,37,24,0,0,0,0,0,0,0,0,0
"ASV_2244",0,0,0,0,141,0,0,0,0,35,0,37,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,50,51,54,73
"ASV_2247",2,3,0,0,12,19,0,0,0,42,0,10,0,6,0,3,0,10,3,8,7,11,2,0,2,2,0,19,0,0,0
"ASV_2249",0,0,0,0,0,0,0,19,0,0,0,0,115,58,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0
"ASV_2251",0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,68,45,68,48,0
"ASV_2252",0,0,8,30,0,0,9,9,0,0,0,0,11,0,0,0,0,0,7,39,44,0,0,13,0,0,0,0,0,0,0
"ASV_2254",0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,75,41,58,0
"ASV_2255",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,87,49,65,0
"ASV_2257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,93,39,71,0
"ASV_2258",0,0,0,0,0,0,0,0,19,7,0,12,17,15,12,17,0,0,0,5,0,0,9,13,0,11,0,8,7,0,0
"ASV_2259",0,0,0,0,78,47,0,0,0,0,26,0,0,0,0,0,15,0,0,0,0,0,0,34,0,0,0,0,0,0,0
"ASV_2260",0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,4,0,0,0,8,33,24,26,33,35
"ASV_2263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,62,56,48,28
"ASV_2264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,80,58,68,0
"ASV_2265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,52,54,61,42
"ASV_2267",0,7,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,19,0,29,11,0,6,0,0,13,56,0,28,19,0
"ASV_2268",0,0,9,26,25,24,9,0,8,16,0,28,0,0,0,0,0,30,0,23,24,0,0,14,0,9,0,0,0,0,0
"ASV_2269",0,0,0,53,0,31,0,0,17,28,0,43,0,20,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2271",24,35,0,0,0,0,0,0,0,0,0,24,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2272",0,0,7,0,0,6,0,0,13,0,0,0,0,14,0,17,0,15,21,51,24,0,4,0,0,0,0,0,0,0,0
"ASV_2274",0,0,0,0,0,0,0,37,16,0,0,0,10,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,50
"ASV_2275",0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,57,72,0,50,0,0,0,0,0,0,0,0,0
"ASV_2277",26,0,0,0,0,0,43,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
"ASV_2278",13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,91,59,50,0
"ASV_2279",0,0,0,0,95,0,0,0,0,0,0,6,14,7,0,9,18,0,0,0,0,0,9,0,0,0,0,0,9,0,15
"ASV_2280",0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,26,0,0,0,0,0,9,21,42,0,48,32,31
"ASV_2285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,64,48,57
"ASV_2287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,33,75,42,41,64
"ASV_2288",0,5,0,0,0,0,0,25,13,0,0,0,0,17,0,15,0,12,0,0,0,0,0,0,6,0,50,0,0,26,35
"ASV_2289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,68,81,98,0,0
"ASV_2290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,55,55,81,0
"ASV_2293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,82,42,52,0
"ASV_2294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,64,43,58,65
"ASV_2295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,44,70,48,49,36
"ASV_2297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,71,37,67,0
"ASV_2299",18,0,0,0,0,0,0,0,0,0,0,0,28,0,45,26,0,0,20,36,38,22,0,0,0,0,0,0,0,0,0
"ASV_2302",0,0,0,0,54,0,0,0,14,0,0,0,0,0,0,0,0,0,0,57,15,42,0,0,0,0,12,0,0,0,0
"ASV_2305",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,50,73,28,37,37
"ASV_2306",0,0,12,9,0,4,0,0,19,15,29,15,0,30,0,0,0,0,0,0,5,2,47,6,18,18,0,0,0,0,0
"ASV_2308",0,0,0,0,0,0,23,0,33,0,0,0,0,0,0,0,0,0,0,0,59,0,0,39,0,0,0,0,0,0,0
"ASV_2315",0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,62,25,81,0,0,23,0,0,0,0,0,0
